date,open,high,low,close,volume
2024-05-24,197.75,200.76,197.56,200.71,7356233
2024-05-28,199.86,200.41,198.66,199.5,6910206
2024-05-29,198,198.99,196.89,198.11,6120045
2024-05-30,198.56,199.85,198.4,199.33,6829719
2024-05-31,199.3,203.3,198.35,202.63,14417890
2024-06-03,202.31,202.42,199.19,201.82,6444309
2024-06-04,200.16,201.98,198.28,199.16,6848338
2024-06-05,199.76,199.82,196.92,197.26,8351597
2024-06-06,197.26,198.02,195.33,196.91,7640289
2024-06-07,197.43,200.92,197.01,199.95,6964498
2024-06-10,199.24,200.84,198.44,199.61,6071201
2024-06-11,197.91,197.94,193.6,194.36,9235302
2024-06-12,196,196.72,191.31,191.53,12751330
2024-06-13,192.32,194.58,190.88,193.66,8587786
2024-06-14,191.45,194.86,191.42,193.78,6874029
2024-06-17,193.48,195.58,192.64,194.98,8725445
2024-06-18,194.6,197.96,194.13,197,9022971
2024-06-20,196.39,199.45,196.11,198.67,8731062
2024-06-21,196.71,197.17,194.22,196.3,20972500
2024-06-24,197.81,199.23,197.1,198.88,9785929
2024-06-25,198.09,200.07,197.74,198.07,6915909
2024-06-26,197.45,197.94,196.275,197.43,7758582
2024-06-27,197.44,199.86,196.9,199.17,7913453
2024-06-28,200.01,202.6,199.302,202.26,15307620
2024-07-01,202.84,207.09,202.66,205.45,10205840
2024-07-02,205.29,208.86,204.77,208.83,7802936
2024-07-03,209.55,210.38,207.65,208.69,5560925
2024-07-05,206.99,207.37,204.52,204.79,8093096
2024-07-08,205.04,206.9,203.97,205.17,8706967
2024-07-09,205.63,209.76,205.45,207.63,9060258
2024-07-10,206.14,207.97,205.58,207.8,8328493
2024-07-11,206.21,208.1,205.38,207.45,10666940
2024-07-12,204,207.45,202.1,204.94,15443440
2024-07-15,207.19,211.61,206.72,210.05,10719670
2024-07-16,210,213.74,208.08,213.62,11557020
2024-07-17,213.8,217.56,213.27,216.87,11572470
2024-07-18,215.63,216.635,209.235,209.98,12415130
2024-07-19,211.2,212.35,208.92,209.78,8095898
2024-07-22,210.46,212.17,209.71,210.28,7663223
2024-07-23,211.02,211.475,209.353,210.33,5557262
2024-07-24,209.55,212.03,208.07,208.59,7118957
2024-07-25,208.65,210.19,208.05,208.67,6403774
2024-07-26,209.24,213.16,208.62,212.24,8027787
2024-07-29,212.65,213.61,210.545,210.85,6533636
2024-07-30,213.23,215.79,212.96,215.19,8850705
2024-07-31,214.78,216.39,212.67,212.8,9071637
2024-08-01,213.2,213.83,206.38,207.96,10918640
2024-08-02,203.88,204.67,196.89,199.14,18041680
2024-08-05,194.05,196.17,190.9,194.9,13927000
2024-08-06,195.4,202.6,194,200.34,10605780
2024-08-07,203.51,205.75,200.2,200.4,9204434
2024-08-08,202.47,204.91,201.79,204.06,7761199
2024-08-09,203.47,206.47,202.9,205.8,5540240
2024-08-12,206.41,207.14,203.66,206.19,6935954
2024-08-13,207.73,208.09,205.4,207.94,6387942
2024-08-14,207.74,210.755,207.12,210.24,6999809
2024-08-15,213,213.89,211.1,211.55,7001005
2024-08-16,211.69,214.09,211.585,213.97,7931234
2024-08-19,214,215.53,213.82,215.45,6090818
2024-08-20,215,216,213.68,214.52,5640223
2024-08-21,214.43,215,212.84,214.6,5202472
2024-08-22,214.58,216.8,214.335,216.63,5247098
2024-08-23,217.6,219.19,216.5,218.31,7213981
2024-08-26,219.01,219.68,218.05,219.17,5105245
2024-08-27,219.51,220.42,219.19,220.18,5185221
2024-08-28,219.25,222.21,219.19,221.29,6506402
2024-08-29,222.15,222.98,218.94,222.21,6416149
2024-08-30,222.5,225.48,221.93,224.8,8574128
2024-09-03,222.3,224.1,219.24,220.3,8956089
2024-09-04,221.04,222.07,217.21,219.33,7389474
2024-09-05,220.15,220.8,216.03,217.63,8067874
2024-09-06,217.6,218.74,211.09,212.46,7776998
2024-09-09,215.19,218.15,214.175,216.81,8935074
2024-09-10,218.6,218.64,200.61,205.56,28406900
2024-09-11,205.25,207.7,201.831,207.23,13658740
2024-09-12,207.65,208.78,204.89,206.6,9055756
2024-09-13,206.86,207.848,203.02,204.32,10226690
2024-09-16,205.83,208.21,205.59,207.86,8634936
2024-09-17,207.73,209.93,207.66,209.25,7573345
2024-09-18,209.01,211.336,206.7,207.53,8259876
2024-09-19,209.78,211.91,207.34,210.48,11635170
2024-09-20,209.93,211.415,209.5,211.09,20884970
2024-09-23,211,211.8,209.99,211.44,7223491
2024-09-24,211.15,212.95,210.37,211.59,7323239
2024-09-25,211.68,212.24,208.61,210.19,8976520
2024-09-26,211.13,211.7,209.01,209.78,7807480
2024-09-27,210.65,212.44,209.33,210.5,7032450
2024-09-30,206.31,210.96,205.26,210.86,8668314
2024-10-01,208.9,209.09,206.19,207.04,8540064
2024-10-02,207.08,208.95,205.69,207.29,5810931
2024-10-03,206.17,206.49,204.34,205.23,7251325
2024-10-04,209.3,211.67,206.91,211.22,10213420
2024-10-07,211.03,213.33,209.69,210.93,6718898
2024-10-08,210.58,211.33,208.38,210.75,6021772
2024-10-09,209.7,214.24,209.38,213.42,7023998
2024-10-10,214.81,214.81,211.47,212.84,7927051
2024-10-11,215.67,224.63,215.16,222.29,18320650
2024-10-14,223.2,223.7,218.88,221.48,9048925
2024-10-15,223.66,225.45,221.82,222.39,9235825
2024-10-16,222.33,223.68,221.04,223.64,6382515
2024-10-17,224.27,225.85,223.31,224.42,6470186
2024-10-18,225,225.92,223.1,225.37,7000543
2024-10-21,225.22,225.7,222.9,223,5869959
2024-10-22,223.02,225.28,221.1,224.12,9586793
2024-10-23,223.66,224.8,222.53,223.41,6180528
2024-10-24,221.83,225.06,221.66,224.98,6002202
2024-10-25,225,225.62,220.875,222.31,6369720
2024-10-28,223.35,225.64,222.95,225.5,6842956
2024-10-29,225.21,226.75,222.81,222.9,6580004
2024-10-30,222.54,226.31,221.58,224.41,7110941
2024-10-31,224.7,225.69,221.82,221.92,7829932
2024-11-01,223.56,226.15,222.7,222.94,6923452
2024-11-04,222.65,223.76,219.17,219.78,8229588
2024-11-05,220.03,221.96,220,221.49,5600686
2024-11-06,235,248,234.77,247.06,23987750
2024-11-07,244.5,244.57,235.22,236.38,16451070
2024-11-08,239.34,239.34,235.78,236.98,9502100
2024-11-11,240,242.1,239,239.29,9017079
2024-11-12,240.55,241.46,238.76,239.56,6860956
2024-11-13,240.58,244.09,240.31,241.16,11472560
2024-11-14,242.415,244.29,241.05,241.87,10172200
2024-11-15,241.46,246.42,241.46,245.31,11518840
2024-11-18,247.76,247.93,242.68,245.03,9052575
2024-11-19,242.25,245.151,241.55,243.09,6792660
2024-11-20,244.4,244.61,238.64,240.78,9015290
2024-11-21,243.23,245.49,242.105,244.76,8783516
2024-11-22,243.61,249.15,243.035,248.55,7997307
2024-11-25,249.59,254.31,249.06,250.29,10295350
2024-11-26,250.49,251,248.34,249.97,6212142
2024-11-27,249.35,251.19,248.771,249.79,5472265
2024-11-29,249.86,251.77,249.445,249.72,5494825
2024-12-02,249.55,250.25,245.03,246.25,8899741
2024-12-03,248.23,249.04,244.63,244.82,6657694
2024-12-04,244.7,245.345,242.23,243.4,7346265
2024-12-05,245.39,247.18,244.62,245.48,6572536
2024-12-06,245.7,247.74,244.84,247.36,5519738
2024-12-09,247.13,247.87,243.76,243.81,7076466
2024-12-10,243.89,247.96,242.22,242.86,9108339
2024-12-11,244,244.27,242.18,243.53,7884442
2024-12-12,243,244.1,241.04,241.53,6113771
2024-12-13,242.07,242.715,239.144,239.94,10392750
2024-12-16,240.61,240.67,237.52,239.58,9032044
2024-12-17,238.65,239.02,236.63,238.36,8083635
2024-12-18,239,239.07,229.53,230.37,11322360
2024-12-19,232.27,236.36,232.27,232.96,11790770
2024-12-20,231.92,239.21,231.588,237.6,32348410
2024-12-23,236.07,238.62,234.88,238.39,8611528
2024-12-24,239.43,242.492,239.07,242.31,3729092
2024-12-26,241.43,243.26,240.79,243.14,4452168
2024-12-27,242.72,243.39,240.04,241.17,5730607
2024-12-30,238.77,240.84,237.11,239.32,5723765
2024-12-31,240.05,241.439,239.03,239.71,4870971
2025-01-02,240.92,243.276,239.45,240,9220914
2025-01-03,243.89,244.88,240.26,243.28,9491053
2025-01-06,243.695,245.69,240.58,240.85,9917836
2025-01-07,242.14,245.26,240.9,243.17,8753357
2025-01-08,242.75,244.25,240.5,243.13,8675284
2025-01-10,243.09,243.81,238.74,239.87,10256830
2025-01-13,239.67,244.54,239,244.21,10005320
2025-01-14,242.66,247.72,242.19,247.47,12407390
2025-01-15,250.4,253.67,243.68,252.35,18448520
2025-01-16,254,257.035,252.33,254.27,15292350
2025-01-17,254.14,260.62,252.14,259.16,17678100
2025-01-21,260.07,264.25,259.504,263.03,13712110
2025-01-22,262.9,263.38,260.25,262.84,9021914
2025-01-23,264.69,266.86,263.81,265.95,10749680
2025-01-24,263.69,267.1,263.01,264.84,7666261
2025-01-27,264.17,265.97,262.26,265.85,7522258
2025-01-28,265.85,267.33,264.83,267.14,7375391
2025-01-29,267.21,270.68,265.61,266.58,7684870
2025-01-30,268.63,269.7,266.62,268.23,8753466
2025-01-31,269.23,270.82,266.96,267.3,7196268
2025-02-03,261.83,268.165,261.701,266.81,8381361
2025-02-04,269.84,269.84,266.83,267.94,5625972
2025-02-05,268.91,270.64,268.33,270.43,5704431
2025-02-06,272.45,276.98,271.19,276.9,7264371
2025-02-07,277.27,278.55,274.715,275.8,6857875
2025-02-10,276.15,276.18,269.59,271.04,8627352
2025-02-11,270.26,276.22,269.66,274.99,7196376
2025-02-12,274.08,276.45,273.25,275.45,6683894
2025-02-13,275.5,276.97,273.81,276.32,8398667
2025-02-14,277.37,279.233,276.45,276.59,5688627
2025-02-18,276.76,279.97,276.02,279.95,7919798
2025-02-19,278.38,280.25,277.22,279.25,7007248
2025-02-20,278.675,278.74,265.735,266.8,13846670
