date,open,high,low,close,volume
2025-04-04,350.71,365.44,349.04,353.9,7531133
2025-04-07,344.3,354.22,333.5,341.51,6950486
2025-04-08,350.38,354,329.74,335.24,4868020
2025-04-09,328.6,356.04,326.31,355.39,6792988
2025-04-10,352.85,355.29,339.66,353.62,5574797
2025-04-11,350.31,354.47,344.2,353.86,3576408
2025-04-14,357.8,359.02,353.6,357.2,2842090
2025-04-15,356.56,361.445,353.32,354.11,2883120
2025-04-16,351.84,353.8,344.32,345.99,2637577
2025-04-17,348.55,357.5,348.37,355.06,3232397
2025-04-21,354.29,354.355,341.8,346.9,4015242
2025-04-22,351.16,356.215,350.42,354.43,2802374
2025-04-23,361.92,364.84,354.85,356.42,3283290
2025-04-24,356.5,360.4,354.61,359.64,2749485
2025-04-25,357.7,359,354.74,357.58,2811278
2025-04-28,357.99,360.1,354.51,356.92,2412991
2025-04-29,355.89,360.58,354.73,359,2837019
2025-04-30,356.5,361.27,352.38,360.49,3741474
2025-05-01,360.31,362.88,357.72,358.3,3210084
2025-05-02,362.08,366.23,361.16,364.52,2283261
2025-05-05,362.13,364.26,359.73,361.73,2563500
2025-05-06,358.68,362.27,357.13,359.38,2299714
2025-05-07,360.48,363.78,359.76,362.75,2657494
2025-05-08,364.01,369.31,362.26,364.86,3035784
2025-05-09,362.13,365.57,361.5,362.71,1970880
2025-05-12,375,378.72,373.48,376.59,3831670
2025-05-13,381,381,372.95,373.6,2726798
2025-05-14,371.9,375.785,370.825,372.81,2587687
2025-05-15,372.1,379.33,371.515,378.63,2830697
2025-05-16,380.23,381.17,378.15,380.78,3129062
2025-05-19,374.19,381.16,374.16,379.38,4428247
2025-05-20,386.37,389.75,374.05,377.05,6287395
2025-05-21,377.98,378.325,368.595,370.84,3966046
2025-05-22,368,369.23,364.57,366.13,2957341
2025-05-23,362.38,364.718,361.15,362.71,3115209
2025-05-27,365.89,370.55,365.16,370.4,3998471
2025-05-28,368.82,371.15,367.433,368.06,2986141
2025-05-29,370,370.35,364.06,368.29,3035069
2025-05-30,367.05,369.64,365.12,368.29,4110587
2025-06-02,365.15,368.04,361.835,367.96,2507113
2025-06-03,367.96,373.54,367,373.08,3359541
2025-06-04,373.08,375.37,371.66,372.4,2429139
2025-06-05,370.99,371.56,367.51,369.28,2324772
2025-06-06,371.51,372.65,365.965,367.33,2349978
2025-06-09,367.32,367.35,364.363,365.2,2619747
2025-06-10,365.94,368.55,362.55,367.91,3014922
2025-06-11,369.14,369.14,359.31,360.46,3793526
2025-06-12,360.81,365.072,358.51,363.16,2921924
2025-06-13,360,362.79,352.8,354.66,3364429
2025-06-16,355.88,357.105,351.9,353.56,3688615
2025-06-17,351.94,354.29,347.41,348.78,4230115
2025-06-18,350.08,350.9,345.8,347.03,4454226
2025-06-20,347.49,351.21,346.816,349.62,8056469
2025-06-23,349.97,357.07,348.52,356.96,3862430
2025-06-24,356.67,361.71,355.78,360.42,4089980
2025-06-25,359.12,363.6,358.34,361.86,4159595
2025-06-26,363.215,365.23,360.6,363.5,3187863
2025-06-27,363.61,370.153,363,368.74,5503743
2025-06-30,369.28,370.95,364.72,366.64,4601082
2025-07-01,364.34,379.69,362.95,373.16,5152607
2025-07-02,373.645,373.97,369.37,371.85,3011753
2025-07-03,371.81,373.18,368.33,371.68,2573629
2025-07-07,371,372.79,364.726,367.64,3433082
2025-07-08,366.02,370.4,365.11,367.5,2531665
2025-07-09,367.51,371.07,364.791,371.04,3384213
2025-07-10,369,377.945,368.51,373.3,3703252
2025-07-11,370.36,371.8,367.105,370.07,3069180
2025-07-14,370.475,371.29,366.45,370.11,2481246
2025-07-15,369.975,370.75,358.52,358.64,3868709
2025-07-16,359.855,360.95,352.46,357.4,4260231
2025-07-17,356.54,360.32,354.66,359.04,3128898
2025-07-18,359.98,360.6,356.97,359.4,3361947
2025-07-21,360.72,365.78,359.84,364.04,3504271
2025-07-22,364.48,372.2,363.72,371.01,3095403
2025-07-23,371.695,377.88,371.55,376.35,3237986
2025-07-24,375.48,377.88,372.26,373.09,3087956
2025-07-25,374.66,375.991,373.05,375.34,2221069
2025-07-28,373.74,381.08,372.98,377.23,4062765
2025-07-29,377,379.73,374.77,377.34,2931556
2025-07-30,377.68,378.525,369.63,372.08,3110713
2025-07-31,369.17,372.81,366.84,367.51,3091551
2025-08-01,367.82,374.8,365.75,373.66,3008213
2025-08-04,374.84,381.895,373.69,380.82,2844503
2025-08-05,381.86,386.935,380.96,385.41,2931372
2025-08-06,386.08,388.93,384.52,386.8,2812786
2025-08-07,388.62,391.45,383.355,386.17,2433149
2025-08-08,387.08,389.29,386.2,387.85,2327103
2025-08-11,389.98,391.522,383.298,387.53,2605831
2025-08-12,391.42,396.38,389,396,2911782
2025-08-13,399.485,407.82,398.75,407.18,5187545
2025-08-14,401.2,403.605,399.36,400.32,3600209
2025-08-15,402.21,402.786,395.425,399.38,3841399
2025-08-18,396.57,398.14,392.51,394.7,4407109
2025-08-19,401.015,414.36,401.015,407.2,7629320
2025-08-20,409.68,411.17,401.67,401.74,4195307
2025-08-21,399.91,404.43,396.17,397.7,2942885
2025-08-22,400.87,414.5,398.31,412.79,5284691
2025-08-25,410.36,411.065,407.55,408.9,3579487
2025-08-26,408,409.04,404.707,407.54,3180878
2025-08-27,408.79,411.69,407.2,408.24,2487808
2025-08-28,407,408.95,404.81,407.45,4051838
2025-08-29,407.73,408.9,405.4,406.77,2210589
2025-09-02,403.68,408.59,402.75,406.31,3328995
2025-09-03,404.94,409.02,403.57,407.71,3025360
2025-09-04,408.51,413.22,407.203,411.69,3873076
2025-09-05,416.585,420.4,414.02,418.95,5855606
2025-09-08,418.5,420.58,415.75,419.94,3742646
2025-09-09,418.12,418.72,412.753,415.34,3516038
2025-09-10,415.52,417.43,411.735,413.23,2897799
2025-09-11,415.7,425.22,414.25,423.42,5316379
2025-09-12,420.27,423.51,418.884,422.69,5004181
2025-09-15,422.47,423.3,417.75,422.71,4884990
2025-09-16,423.75,424.53,420.09,421.45,3726700
2025-09-17,424.44,426.75,415.813,417,4771658
2025-09-18,417.55,421.39,415.858,417.48,3677244
2025-09-19,417.37,418.58,415.1,415.69,6718416
2025-09-22,414.11,414.88,411.13,412,2656307
2025-09-23,412,413.73,407.46,410.91,2597120
2025-09-24,406.79,410.65,405.01,409.77,3220993
2025-09-25,406.65,410.856,405.61,407.45,2554291
2025-09-26,408.16,411.41,405.84,410.09,2316719
2025-09-29,410.05,410.945,403.85,406.8,3008379
2025-09-30,406.63,407,403.48,405.19,3211752
2025-10-01,404.39,405.125,395.31,397.02,3787770
2025-10-02,395.5,397.38,393.79,395.01,2964676
2025-10-03,394.13,397.32,392.63,395.06,2951584
2025-10-06,394.5,394.5,385.72,389.33,3653724
2025-10-07,389.45,389.75,385.51,386.81,2505707
2025-10-08,386.46,386.46,382.98,383.79,2517615
2025-10-09,382.9,384.355,377.46,377.69,3321382
2025-10-10,380.26,380.26,374.779,375.75,2992425
2025-10-13,379.07,382.31,377.19,379.37,2925910
2025-10-14,378.87,388.89,378.01,387.72,4399862
2025-10-15,389.23,394.37,386.73,388.3,3690284
2025-10-16,389.66,390,383.965,387.39,2783672
2025-10-17,388.5,393.11,387.2,391.9,2657712
2025-10-20,391.41,393.18,388.09,388.89,2761142
2025-10-21,387.56,393.63,385.858,390.9,2306895
2025-10-22,391.245,393.05,388.17,388.97,2857031
2025-10-23,387.13,388.72,381.295,385.03,2767253
2025-10-24,389.7,389.7,385.67,386.68,2426795
2025-10-27,387.7,389.29,382.9,385.27,3065796
2025-10-28,384.42,390.005,382.83,385.75,2372830
2025-10-29,383,385,375.2,378.04,3852340
2025-10-30,377.71,384.7,376.105,379.55,2384331
2025-10-31,376.96,380.94,375.01,379.59,2643518
2025-11-03,377.01,378.48,373.68,378.35,2897752
2025-11-04,377.35,383.68,376.75,383.08,2589981
2025-11-05,382.79,383.415,370.53,373.84,4763043
2025-11-06,371.82,372.656,367.55,369.07,3622112
2025-11-07,368.99,373.65,367.57,371.11,2766351
2025-11-10,369.79,370.66,363.45,370.43,3257923
2025-11-11,371.99,376,370.91,374.24,2407418
2025-11-12,372.06,373.56,369.01,371.13,3376097
2025-11-13,371.66,373.515,366.62,368.07,3035094
2025-11-14,365.91,367.33,359.8,362.36,3413298
2025-11-17,361.13,363.78,356.1,358.03,5127166
2025-11-18,339.98,348.8,336.01,336.48,10168540
2025-11-19,340.97,341.75,331.37,334.5,7595034
2025-11-20,336.36,338.902,332.13,332.38,4025333
2025-11-21,334.57,346.92,333,343.32,7441277
2025-11-24,342.2,343.71,336.55,336.58,6132934
2025-11-25,339,353,338.85,351.07,6316629
2025-11-26,350.26,357.33,349,355.47,4517336
2025-11-28,354.93,357.825,353.5,356.92,2119563
2025-12-01,354.05,362.29,352.88,357.33,5107050
2025-12-02,356.825,357.5,351.3,354.03,3965584
2025-12-03,354.5,360.47,353.75,357.91,4166715
2025-12-04,356.285,357.51,350,351.17,4022768
2025-12-05,350.65,355.62,349.525,354.61,5959500
2025-12-08,351.95,352.09,345.7,349.91,7273025
2025-12-09,347.76,356.67,344.96,345.27,5063062
2025-12-10,344.1,352.02,344,351.13,6316138
2025-12-11,356,362.72,353.94,357.46,6609845
2025-12-12,359.26,360.76,356.05,359.65,3861179
2025-12-15,359.39,362.67,355.62,356.99,4387449
2025-12-16,356.9,358.74,351.81,352.68,3497183
2025-12-17,351.97,357.5,350.984,356.75,3875570
2025-12-18,363.54,366.3,354.555,354.99,4805210
2025-12-19,354.11,354.11,344.92,345,12825630
2025-12-22,345.305,347.899,343.7,346.39,3523731
2025-12-23,344,347.5,341.94,344.97,3873404
2025-12-24,344.34,348.26,343.9,347.34,1368553
2025-12-26,346.99,350.05,346.57,349.78,1786872
2025-12-29,350,350.32,344.75,347.45,3790318
2025-12-30,346.03,346.98,343.72,346.35,2393017
2025-12-31,345.5,346.71,343.97,344.1,2317891
2026-01-02,343.43,348.49,340.92,345.82,3763403
2026-01-05,342.7,347.35,341.25,344.09,4725346
2026-01-06,341.5,350.683,337.71,349.29,4680348
2026-01-07,353.34,358.5,349.03,349.06,4442707
2026-01-08,345.31,363.24,344.1,359.56,5196488
2026-01-09,363.5,375.49,361.31,374.64,7093463
2026-01-12,374.64,376.42,369.25,374.94,5859777
2026-01-13,375.865,380.18,370.82,379.74,4785799
2026-01-14,376.69,380.09,373.965,375.95,4959895
2026-01-15,376.02,380.18,374.46,379.16,2990132
2026-01-16,379.25,382.77,377.51,380.17,3709005
2026-01-20,372.24,377.34,371.3,375.11,5353732
2026-01-21,375.8,385.92,374.675,384.64,5169763
2026-01-22,386.45,390.6,380.525,381.03,4828094
2026-01-23,381.5,384.375,379.21,383.77,3138301
2026-01-26,385,387.42,381.95,386.53,3984977
2026-01-27,384.95,386.5,378.27,380.36,3466090
2026-01-28,380.21,381,373.65,375.3,3371493
2026-01-29,374.9,377.09,370.15,371.81,4744524
2026-01-30,372.41,375.12,368.55,374.59,3755790
2026-02-02,374.24,379.65,368.24,378.12,4757439
2026-02-03,377.29,391.78,377,381.1,5684407
2026-02-04,384.59,390.532,384.36,387.2,5574739
2026-02-05,386.68,387,380.83,382.37,3759703
2026-02-06,381.34,386.37,379.103,385.15,4685403
2026-02-09,384.36,385.78,378.2,381,3639329
2026-02-10,383.81,391.743,381.935,389.68,3160838
2026-02-11,385,391.42,382.08,390.68,3229866
2026-02-12,393.55,397.63,389,390.22,3702230
2026-02-13,390.2,394,387.1,391.05,2875923
2026-02-17,392.23,394,380.5,383.04,3485285
2026-02-18,382.75,385.119,379.54,383.52,2982644
2026-02-19,383.74,383.74,377.39,378.58,2930887
2026-02-20,377.45,384.82,375.948,382.25,3984167
2026-02-23,380.99,384.14,369.58,376.99,5495670
2026-02-24,389.11,394.35,382.21,384.48,5675810
2026-02-25,381.07,381.435,371.37,375.57,5036873
2026-02-26,378.4,381.48,374.935,375.09,2889806
2026-02-27,373.86,382.19,372.34,380.72,4819535
2026-03-02,375,375.11,369,370.81,4537578
2026-03-03,363.73,368.775,360.12,366.92,3965089
2026-03-04,366.2,369.57,361.515,369.11,4324435
2026-03-05,366.12,366.98,359.2,361.68,4755978
2026-03-06,357.54,359.45,353.22,357.92,4167616
2026-03-09,355.6,356.49,345.64,353.56,4224458
2026-03-10,353.04,361.64,351.02,357.15,3986011
2026-03-11,355.46,356.32,349.11,350.84,3200119
2026-03-12,346.04,348.67,338.7,338.93,3893565
2026-03-13,341.69,343.42,338.03,339.03,2531908
2026-03-16,342.44,345.24,340.65,342.58,3194835
2026-03-17,344.89,346.78,340.939,341.43,3076205
2026-03-18,338.6,339.8,330.14,330.93,3592173
2026-03-19,328.96,330.23,324.63,328.21,3845436
2026-03-20,327.75,330.23,320.264,320.75,9672177
2026-03-23,331.99,334.72,328.211,330.9,5806268
2026-03-24,325.9,332.522,323.02,330.91,4566359
2026-03-25,335,337.185,326.99,332.51,4397793
2026-03-26,331.44,334.12,326.585,328.43,3448446
2026-03-27,327.5,327.54,320.74,321.65,3977394
2026-03-30,325.72,327.99,322.58,323.5,4066260
2026-03-31,328.49,331.44,323.41,328.89,5749116
2026-04-01,329.37,333.09,327.81,329.56,3386547
2026-04-02,323.6,326.3,318.66,321.63,3732342
2026-04-06,319.7,326.68,318.92,326.65,2448288
2026-04-07,323,324.382,315.31,318.77,4661614
2026-04-08,333.26,338.78,332.25,336.16,4610604
2026-04-09,331.26,340.57,328.445,339.58,3002030
2026-04-10,341.04,341.23,335.806,337.34,3208482
2026-04-13,335.54,341.44,331.932,341.16,3741216
2026-04-14,341,342.76,338.34,342.71,2882483
2026-04-15,341.85,342.27,336.62,338.91,3365237
2026-04-16,339.99,341.98,336.69,337.15,2856722
2026-04-17,342.84,352.02,342.84,349.4,4930362
2026-04-20,348.335,351.17,343.62,350.99,3260906
2026-04-21,352.93,353.545,342.97,343.92,3080994
2026-04-22,343.95,345.24,337.92,339.5,2855813
2026-04-23,339.5,340.83,336.88,340.16,2712437
2026-04-24,337.88,340.27,334.68,335.89,3255912
2026-04-27,334.48,337.375,332.14,332.3,3282922
2026-04-28,334.45,335.932,327.36,329.06,4279284
2026-04-29,325.66,325.84,319.05,322.81,4149966
2026-04-30,322.24,330.12,322.24,328.8,4317892
2026-05-01,330.1,330.52,323.36,323.88,3865293
2026-05-04,322.08,322.08,312.26,312.42,6396070
2026-05-05,313.41,317.628,310.4,315.42,6391353
2026-05-06,321.96,325.24,319.35,323.05,5455949
2026-05-07,325.01,327.49,322.43,322.64,4411673
2026-05-08,322.68,324,316.8,317.45,4995471
2026-05-11,316.5,317.12,309.71,311.4,4335726
2026-05-12,313.225,314.78,309.11,310.46,4225706
2026-05-13,307.61,307.69,299.27,302.55,6307803
2026-05-14,305.06,305.98,301.415,304.35,5072611
2026-05-15,300.31,302.925,296.88,297.51,6121507
2026-05-18,299.25,303.778,297.3,299.81,6366122
2026-05-19,291.865,303.185,289.1,302.44,8692499
2026-05-20,301.06,311.01,296.67,310.58,5810902
2026-05-21,306.36,313.99,304.38,313.78,4516586
2026-05-22,314.5,314.96,311.46,313.07,2966858
